transaction_id,account_id,transaction_date,amount,transaction_type,merchant_country,is_large_transaction
TXN001175,ACC0084,2023-03-14,937.83,DEBIT,England,False
TXN001176,ACC0084,2023-11-22,633.95,CREDIT,UAE,False
TXN001177,ACC0084,2023-02-28,1171.72,DEBIT,Canada,False
TXN001178,ACC0084,2024-07-09,1093.77,CREDIT,England,False
TXN001179,ACC0084,2024-07-14,4989.84,CREDIT,UAE,False
TXN001180,ACC0084,2023-03-24,1657.94,DEBIT,Canada,False
TXN001181,ACC0084,2023-11-19,3880.51,DEBIT,Bangladesh,False
TXN001182,ACC0084,2024-06-15,916.2,CREDIT,Singapore,False
TXN001183,ACC0084,2024-03-16,4142.98,DEBIT,Singapore,False
TXN001184,ACC0084,2023-11-01,1930.14,CREDIT,USA,False
TXN001185,ACC0084,2023-03-26,1003.91,DEBIT,Bangladesh,False
TXN001186,ACC0084,2025-01-01,4910.76,CREDIT,India,False
TXN001187,ACC0084,2025-01-17,4806.46,CREDIT,USA,False
TXN001188,ACC0084,2024-11-25,3643.9,DEBIT,England,False
TXN001189,ACC0084,2024-06-26,3196.21,DEBIT,England,False
TXN001190,ACC0084,2023-04-14,4319.65,DEBIT,Canada,False
TXN001191,ACC0084,2023-10-19,3168.22,CREDIT,Canada,False
TXN001192,ACC0084,2023-08-10,3974.01,DEBIT,India,False
TXN001193,ACC0084,2023-10-26,54.56,DEBIT,Bangladesh,False
TXN001194,ACC0085,2024-11-17,783.41,DEBIT,USA,False
TXN001195,ACC0085,2023-08-26,2504.6,CREDIT,Singapore,False
TXN001196,ACC0085,2024-12-17,309.66,CREDIT,UAE,False
TXN001197,ACC0085,2023-08-22,3509.63,DEBIT,USA,False
TXN001198,ACC0085,2024-07-29,1171.05,CREDIT,Singapore,False
TXN001199,ACC0085,2024-06-09,3668.61,DEBIT,UAE,False
TXN001200,ACC0085,2024-04-07,1797.26,DEBIT,England,False
TXN001201,ACC0085,2023-04-27,2431.66,CREDIT,Bangladesh,False
TXN001202,ACC0085,2024-01-13,2718.24,CREDIT,USA,False
TXN001203,ACC0085,2024-10-18,941.27,CREDIT,England,False
TXN001204,ACC0085,2024-07-09,1383.87,DEBIT,Canada,False
TXN001205,ACC0085,2024-09-11,783.58,CREDIT,Singapore,False
TXN001206,ACC0085,2023-12-12,2712.61,CREDIT,Canada,False
TXN001207,ACC0085,2024-12-30,2534.73,DEBIT,Canada,False
TXN001208,ACC0085,2024-12-11,4285.58,DEBIT,England,False
TXN001209,ACC0085,2023-05-21,3294.86,CREDIT,USA,False
TXN001210,ACC0085,2024-09-04,3419.29,DEBIT,Bangladesh,False
TXN001211,ACC0085,2024-01-01,1619.77,CREDIT,Canada,False
TXN001212,ACC0085,2023-06-24,2620.77,DEBIT,Canada,False
TXN001213,ACC0085,2023-07-28,901.41,DEBIT,USA,False
TXN001214,ACC0086,2025-03-01,966.17,DEBIT,Bangladesh,False
TXN001215,ACC0086,2025-08-08,4183.13,CREDIT,Bangladesh,False
TXN001216,ACC0086,2025-07-20,3509.56,CREDIT,Canada,False
TXN001217,ACC0086,2024-10-30,1111.41,DEBIT,Canada,False
TXN001218,ACC0086,2024-05-21,3282.19,DEBIT,India,False
TXN001219,ACC0086,2025-08-05,312.89,CREDIT,Singapore,False
TXN001220,ACC0086,2024-11-01,3973.31,DEBIT,Singapore,False
TXN001221,ACC0086,2025-07-13,1336.42,DEBIT,UAE,False
TXN001222,ACC0087,2024-07-31,398.9,DEBIT,Bangladesh,False
TXN001223,ACC0087,2024-01-01,515.11,DEBIT,Bangladesh,False
TXN001224,ACC0087,2024-10-22,955.41,DEBIT,Bangladesh,False
TXN001225,ACC0087,2025-06-25,4738.04,CREDIT,UAE,False
TXN001226,ACC0087,2024-01-10,3833.75,CREDIT,UAE,False
TXN001227,ACC0087,2025-01-05,3515.73,CREDIT,Canada,False
TXN001228,ACC0087,2024-03-12,3964.38,CREDIT,Bangladesh,False
TXN001229,ACC0088,2025-06-29,799.3,CREDIT,England,False
TXN001230,ACC0088,2024-07-13,2754.91,CREDIT,Singapore,False
TXN001231,ACC0088,2024-09-09,2067.59,CREDIT,Singapore,False
TXN001232,ACC0088,2024-07-22,3045.98,DEBIT,India,False
TXN001233,ACC0088,2025-03-11,4631.47,CREDIT,England,False
TXN001234,ACC0088,2024-12-01,2243.02,CREDIT,Canada,False
TXN001235,ACC0088,2023-09-30,4914.95,DEBIT,Bangladesh,False
TXN001236,ACC0088,2024-01-11,4967.13,CREDIT,Canada,False
TXN001237,ACC0088,2024-06-28,4922.13,DEBIT,Singapore,False
TXN001238,ACC0088,2024-07-13,118.29,CREDIT,Bangladesh,False
TXN001239,ACC0088,2025-01-30,2786.05,DEBIT,Canada,False
TXN001240,ACC0088,2023-10-03,2307.25,DEBIT,USA,False
TXN001241,ACC0088,2024-05-23,1841.74,DEBIT,USA,False
TXN001242,ACC0088,2024-05-14,4057.26,DEBIT,Bangladesh,False
TXN001243,ACC0088,2024-10-08,2849.63,DEBIT,UAE,False
TXN001244,ACC0089,2023-07-06,3966.59,DEBIT,India,False
TXN001245,ACC0089,2024-03-20,4099.38,DEBIT,Bangladesh,False
TXN001246,ACC0089,2024-05-26,1508.96,CREDIT,Canada,False
TXN001247,ACC0089,2022-10-04,4610.14,CREDIT,England,False
TXN001248,ACC0089,2023-10-26,2088.44,DEBIT,Singapore,False
TXN001249,ACC0089,2023-03-28,3740.92,DEBIT,UAE,False
TXN001250,ACC0089,2024-05-16,1918.61,CREDIT,Bangladesh,False
TXN001251,ACC0090,2023-06-11,2704.25,DEBIT,England,False
TXN001252,ACC0090,2023-12-16,3491.87,DEBIT,Canada,False
TXN001253,ACC0090,2024-06-08,3660.58,CREDIT,India,False
TXN001254,ACC0090,2024-03-20,27156.13,DEBIT,USA,True
TXN001255,ACC0090,2023-10-05,1456.02,CREDIT,USA,False
TXN001256,ACC0090,2022-12-02,1687.48,CREDIT,Bangladesh,False
TXN001257,ACC0091,2024-03-03,2001.96,DEBIT,India,False
TXN001258,ACC0091,2024-01-15,2178.11,DEBIT,Singapore,False
TXN001259,ACC0091,2023-01-05,2409.8,DEBIT,India,False
TXN001260,ACC0091,2023-09-28,3264.72,DEBIT,Bangladesh,False
TXN001261,ACC0091,2024-05-11,4985.42,DEBIT,USA,False
TXN001262,ACC0091,2022-11-01,1338.62,CREDIT,England,False
TXN001263,ACC0092,2023-10-16,571.52,CREDIT,India,False
TXN001264,ACC0092,2024-07-25,1748.06,CREDIT,England,False
TXN001265,ACC0092,2025-03-16,3280.5,CREDIT,USA,False
TXN001266,ACC0092,2024-07-09,3084.94,CREDIT,Bangladesh,False
TXN001267,ACC0092,2023-12-13,2207.91,DEBIT,USA,False
TXN001268,ACC0092,2024-08-02,788.4,DEBIT,Canada,False
TXN001269,ACC0092,2023-09-10,1222.81,DEBIT,Singapore,False
TXN001270,ACC0092,2024-05-06,78.53,DEBIT,England,False
TXN001271,ACC0092,2024-10-19,2361.24,CREDIT,USA,False
TXN001272,ACC0092,2025-01-17,1067.26,CREDIT,Bangladesh,False
TXN001273,ACC0092,2024-11-22,3118.98,DEBIT,UAE,False
TXN001274,ACC0092,2025-05-31,101.76,DEBIT,England,False
TXN001275,ACC0092,2024-01-07,309.95,DEBIT,Singapore,False
TXN001276,ACC0092,2025-04-09,1363.69,CREDIT,UAE,False
TXN001277,ACC0092,2023-07-25,342.32,CREDIT,UAE,False
TXN001278,ACC0092,2025-05-22,1807.49,DEBIT,Canada,False
TXN001279,ACC0092,2024-05-11,4338.38,CREDIT,USA,False
TXN001280,ACC0092,2024-08-09,2547.62,DEBIT,England,False
TXN001281,ACC0092,2024-11-24,4335.2,DEBIT,USA,False
TXN001282,ACC0092,2024-02-05,2508.25,CREDIT,Bangladesh,False
TXN001283,ACC0092,2023-08-08,208.36,CREDIT,England,False
TXN001284,ACC0092,2024-11-29,1973.07,DEBIT,Canada,False
TXN001285,ACC0092,2024-07-06,3424.71,CREDIT,UAE,False
TXN001286,ACC0093,2024-02-18,4980.01,CREDIT,Singapore,False
TXN001287,ACC0093,2023-08-24,3132.7,CREDIT,Singapore,False
TXN001288,ACC0093,2023-07-22,4721.24,CREDIT,USA,False
TXN001289,ACC0093,2023-11-24,1715.51,CREDIT,UAE,False
TXN001290,ACC0093,2023-11-09,448.1,CREDIT,Bangladesh,False
TXN001291,ACC0093,2025-05-16,3066.12,DEBIT,India,False
TXN001292,ACC0093,2024-02-23,2868.76,CREDIT,England,False
TXN001293,ACC0093,2025-03-02,1653.13,DEBIT,USA,False
TXN001294,ACC0093,2025-04-20,701.5,DEBIT,Singapore,False
TXN001295,ACC0093,2023-11-10,1551.9,DEBIT,India,False
TXN001296,ACC0093,2023-11-17,3284.6,DEBIT,England,False
TXN001297,ACC0093,2023-08-30,2791.13,DEBIT,USA,False
TXN001298,ACC0093,2024-05-12,4199.22,DEBIT,UAE,False
TXN001299,ACC0093,2023-07-22,3829.52,CREDIT,India,False
TXN001300,ACC0094,2024-11-13,3730.59,CREDIT,USA,False
TXN001301,ACC0094,2024-02-26,542.79,DEBIT,Canada,False
TXN001302,ACC0094,2025-05-05,3088.56,DEBIT,Bangladesh,False
TXN001303,ACC0094,2024-04-11,1162.25,DEBIT,England,False
TXN001304,ACC0094,2023-11-07,3443.83,CREDIT,USA,False
TXN001305,ACC0094,2025-01-13,4232.23,CREDIT,UAE,False
TXN001306,ACC0094,2025-06-13,1876.06,CREDIT,India,False
TXN001307,ACC0094,2024-12-15,696.19,DEBIT,USA,False
TXN001308,ACC0094,2023-09-20,2048.86,DEBIT,England,False
TXN001309,ACC0094,2024-10-13,1120.55,DEBIT,Singapore,False
TXN001310,ACC0094,2024-03-14,340.02,CREDIT,Singapore,False
TXN001311,ACC0094,2025-05-10,2454.82,CREDIT,Singapore,False
TXN001312,ACC0094,2024-11-28,4439.06,CREDIT,India,False
TXN001313,ACC0094,2023-09-29,3043.57,CREDIT,UAE,False
TXN001314,ACC0095,2022-12-31,3061.41,DEBIT,Bangladesh,False
TXN001315,ACC0095,2022-03-14,2263.53,DEBIT,USA,False
TXN001316,ACC0095,2023-05-08,2693.97,DEBIT,Bangladesh,False
TXN001317,ACC0095,2022-12-24,2585.47,DEBIT,USA,False
TXN001318,ACC0095,2022-09-17,2203.37,CREDIT,Singapore,False
TXN001319,ACC0095,2022-09-11,2312.12,CREDIT,England,False
TXN001320,ACC0095,2023-08-12,4595.97,DEBIT,India,False
TXN001321,ACC0095,2023-09-15,2263.97,DEBIT,USA,False
TXN001322,ACC0095,2023-07-15,4689.83,DEBIT,India,False
TXN001323,ACC0095,2023-01-20,1624.07,DEBIT,USA,False
TXN001324,ACC0095,2023-03-02,2955.67,DEBIT,India,False
TXN001325,ACC0095,2022-02-23,1257.91,DEBIT,UAE,False
TXN001326,ACC0095,2022-03-29,26041.4,CREDIT,UAE,True
TXN001327,ACC0095,2022-11-29,435.68,CREDIT,UAE,False
TXN001328,ACC0095,2023-04-30,3064.24,DEBIT,India,False
TXN001329,ACC0096,2022-12-26,229.09,DEBIT,England,False
TXN001330,ACC0096,2023-07-04,4357.81,DEBIT,USA,False
TXN001331,ACC0096,2022-04-29,902.55,DEBIT,India,False
TXN001332,ACC0096,2022-10-13,1554.5,CREDIT,England,False
TXN001333,ACC0096,2023-09-04,911.67,DEBIT,USA,False
TXN001334,ACC0096,2021-12-05,3116.58,CREDIT,Canada,False
TXN001335,ACC0096,2023-03-16,2493.16,CREDIT,Bangladesh,False
TXN001336,ACC0096,2021-12-07,3043.84,CREDIT,USA,False
TXN001337,ACC0096,2022-07-12,2948.42,CREDIT,India,False
TXN001338,ACC0096,2023-01-25,2214.96,DEBIT,USA,False
TXN001339,ACC0096,2023-06-15,1397.78,DEBIT,Canada,False
TXN001340,ACC0096,2022-06-09,749.8,CREDIT,Canada,False
TXN001341,ACC0096,2022-04-29,4270.61,CREDIT,England,False
TXN001342,ACC0096,2022-03-01,254.67,CREDIT,USA,False
TXN001343,ACC0096,2022-05-16,3363.73,DEBIT,India,False
TXN001344,ACC0096,2023-07-17,1807.34,DEBIT,Canada,False
TXN001345,ACC0096,2022-10-04,1620.88,CREDIT,Singapore,False
TXN001346,ACC0096,2022-02-09,3794.63,DEBIT,England,False
TXN001347,ACC0096,2023-03-29,681.38,CREDIT,England,False
TXN001348,ACC0096,2023-05-25,2074.65,DEBIT,UAE,False
TXN001349,ACC0096,2022-07-04,3064.15,DEBIT,Bangladesh,False
TXN001350,ACC0096,2023-09-07,2649.44,DEBIT,India,False
TXN001351,ACC0097,2023-12-11,2141.0,CREDIT,England,False
TXN001352,ACC0097,2024-08-11,2879.96,CREDIT,USA,False
TXN001353,ACC0097,2024-11-10,2817.55,CREDIT,India,False
TXN001354,ACC0097,2023-08-23,4419.48,DEBIT,UAE,False
TXN001355,ACC0097,2023-12-14,4896.5,DEBIT,Canada,False
TXN001356,ACC0097,2023-03-16,2329.78,DEBIT,UAE,False
TXN001357,ACC0097,2023-09-20,3999.83,CREDIT,India,False
TXN001358,ACC0097,2023-04-07,1675.62,DEBIT,Canada,False
TXN001359,ACC0097,2024-12-06,1013.92,CREDIT,England,False
TXN001360,ACC0097,2023-04-30,1545.79,CREDIT,Singapore,False
TXN001361,ACC0097,2023-02-26,578.05,CREDIT,England,False
TXN001362,ACC0097,2024-03-31,3624.74,DEBIT,Singapore,False
TXN001363,ACC0097,2023-08-18,978.14,CREDIT,UAE,False
TXN001364,ACC0097,2024-06-24,4581.65,DEBIT,UAE,False
TXN001365,ACC0097,2023-07-09,2412.66,CREDIT,Singapore,False
TXN001366,ACC0097,2024-08-22,4480.68,CREDIT,Singapore,False
TXN001367,ACC0097,2024-04-18,4639.67,DEBIT,Singapore,False
TXN001368,ACC0097,2024-08-06,1503.73,CREDIT,Bangladesh,False
TXN001369,ACC0097,2024-08-21,103.4,CREDIT,Singapore,False
TXN001370,ACC0097,2024-02-17,340.4,DEBIT,England,False
TXN001371,ACC0097,2023-03-23,1702.37,CREDIT,UAE,False
TXN001372,ACC0097,2024-08-20,4213.6,CREDIT,USA,False
TXN001373,ACC0097,2024-10-21,593.05,CREDIT,UAE,False
TXN001374,ACC0097,2024-01-08,3552.1,CREDIT,India,False
TXN001375,ACC0098,2024-09-07,4386.47,CREDIT,India,False
TXN001376,ACC0098,2024-02-21,1088.54,CREDIT,USA,False
TXN001377,ACC0098,2023-08-10,1877.34,DEBIT,Singapore,False
TXN001378,ACC0098,2023-11-10,4567.64,CREDIT,Bangladesh,False
TXN001379,ACC0098,2023-05-13,3997.14,DEBIT,USA,False
TXN001380,ACC0098,2024-03-31,4618.95,CREDIT,Singapore,False
TXN001381,ACC0098,2024-03-18,725.04,DEBIT,Singapore,False
TXN001382,ACC0099,2025-02-13,4963.67,DEBIT,UAE,False
TXN001383,ACC0099,2023-04-30,2302.25,DEBIT,Canada,False
TXN001384,ACC0099,2024-02-05,4662.36,DEBIT,England,False
TXN001385,ACC0099,2024-07-14,4447.04,DEBIT,Bangladesh,False
TXN001386,ACC0099,2025-01-26,3730.32,DEBIT,Bangladesh,False
TXN001387,ACC0099,2024-02-06,3197.87,DEBIT,England,False
TXN001388,ACC0099,2023-10-15,970.8,CREDIT,Bangladesh,False
TXN001389,ACC0099,2024-02-13,3866.21,DEBIT,England,False
TXN001390,ACC0099,2023-08-23,795.91,DEBIT,Canada,False
TXN001391,ACC0099,2024-12-20,2802.53,DEBIT,USA,False
TXN001392,ACC0099,2024-09-29,1758.09,CREDIT,England,False
TXN001393,ACC0099,2023-08-15,4716.96,CREDIT,Bangladesh,False
TXN001394,ACC0099,2023-11-29,864.66,CREDIT,Bangladesh,False
TXN001395,ACC0099,2024-03-04,2707.48,DEBIT,USA,False
TXN001396,ACC0099,2023-04-22,2358.97,DEBIT,Canada,False
TXN001397,ACC0099,2024-04-19,278.46,CREDIT,India,False
TXN001398,ACC0099,2023-09-23,3526.34,CREDIT,Bangladesh,False
TXN001399,ACC0099,2024-03-22,1569.08,DEBIT,UAE,False
TXN001400,ACC0099,2025-02-07,4048.41,DEBIT,Singapore,False
TXN001401,ACC0099,2024-07-12,2843.27,DEBIT,Singapore,False
TXN001402,ACC0099,2024-07-15,495.34,CREDIT,UAE,False
TXN001403,ACC0100,2025-02-13,2358.02,DEBIT,USA,False
TXN001404,ACC0100,2025-07-18,1297.68,CREDIT,India,False
TXN001405,ACC0100,2024-04-30,3501.08,CREDIT,Singapore,False
TXN001406,ACC0100,2024-09-22,2271.88,DEBIT,Canada,False
TXN001407,ACC0100,2025-02-23,573.31,CREDIT,India,False
TXN001408,ACC0100,2024-04-17,1418.46,CREDIT,Bangladesh,False
TXN001409,ACC0100,2025-06-05,645.7,DEBIT,India,False
TXN001410,ACC0100,2024-02-12,1636.09,DEBIT,Singapore,False
TXN001411,ACC0100,2024-08-30,2668.4,CREDIT,Bangladesh,False
TXN001412,ACC0100,2024-12-22,1200.49,DEBIT,Bangladesh,False
TXN001413,ACC0100,2024-04-05,4869.72,CREDIT,Canada,False
TXN001414,ACC0100,2024-10-08,1049.11,CREDIT,Singapore,False
TXN001415,ACC0100,2025-01-13,2840.38,CREDIT,Bangladesh,False
TXN001416,ACC0100,2024-06-23,873.7,DEBIT,UAE,False
TXN001417,ACC0100,2025-06-04,4185.37,DEBIT,Bangladesh,False
TXN001418,ACC0100,2025-06-27,2319.91,DEBIT,Singapore,False
TXN001419,ACC0100,2025-01-23,889.11,CREDIT,Canada,False
TXN001420,ACC0100,2025-06-29,552.64,CREDIT,England,False
TXN001421,ACC0100,2025-03-15,3228.5,DEBIT,Canada,False
TXN001422,ACC0100,2024-06-04,4087.0,DEBIT,Singapore,False
TXN001423,ACC0100,2024-03-24,3307.8,CREDIT,Bangladesh,False
TXN001424,ACC0100,2024-08-19,1956.01,CREDIT,USA,False
TXN001425,ACC0100,2024-05-23,3410.77,CREDIT,England,False
TXN001426,ACC0100,2025-05-31,3973.79,CREDIT,India,False
TXN001427,ACC0100,2024-10-12,4951.54,DEBIT,Bangladesh,False
TXN001428,ACC0101,2024-11-14,4239.71,CREDIT,Canada,False
TXN001429,ACC0101,2024-10-10,4506.37,DEBIT,Canada,False
TXN001430,ACC0101,2025-04-23,4105.56,CREDIT,Canada,False
TXN001431,ACC0101,2024-07-12,4329.74,DEBIT,India,False
TXN001432,ACC0101,2025-05-24,1977.4,CREDIT,UAE,False
TXN001433,ACC0101,2024-10-23,2036.1,CREDIT,Bangladesh,False
TXN001434,ACC0101,2024-05-01,3315.81,CREDIT,USA,False
TXN001435,ACC0101,2024-04-07,2781.55,CREDIT,Singapore,False
TXN001436,ACC0101,2024-11-28,779.79,DEBIT,USA,False
TXN001437,ACC0101,2023-10-09,368.01,DEBIT,USA,False
TXN001438,ACC0101,2025-02-07,3293.05,DEBIT,Canada,False
TXN001439,ACC0101,2024-02-15,3214.79,CREDIT,Singapore,False
TXN001440,ACC0101,2025-01-06,4468.98,CREDIT,Bangladesh,False
TXN001441,ACC0101,2024-03-30,2277.43,CREDIT,Bangladesh,False
TXN001442,ACC0101,2024-12-31,1929.73,DEBIT,USA,False
TXN001443,ACC0101,2024-12-05,3026.82,CREDIT,Singapore,False
TXN001444,ACC0101,2024-05-27,3563.53,CREDIT,India,False
TXN001445,ACC0101,2025-04-09,2886.0,DEBIT,Canada,False
TXN001446,ACC0101,2025-05-01,2421.51,CREDIT,Canada,False
TXN001447,ACC0101,2025-05-14,2412.85,DEBIT,USA,False
TXN001448,ACC0101,2025-03-20,4918.06,CREDIT,India,False
TXN001449,ACC0102,2023-12-03,2621.55,DEBIT,USA,False
TXN001450,ACC0102,2025-01-09,3157.01,DEBIT,UAE,False
TXN001451,ACC0102,2025-06-23,2700.59,CREDIT,Bangladesh,False
TXN001452,ACC0102,2023-11-07,4518.89,DEBIT,India,False
TXN001453,ACC0102,2024-12-21,2568.19,CREDIT,Bangladesh,False
TXN001454,ACC0102,2024-08-18,2110.87,CREDIT,England,False
TXN001455,ACC0102,2024-03-03,186.28,CREDIT,UAE,False
TXN001456,ACC0102,2025-04-13,1309.61,CREDIT,Bangladesh,False
TXN001457,ACC0102,2024-03-05,2868.57,CREDIT,Singapore,False
TXN001458,ACC0102,2025-06-14,146.22,CREDIT,Canada,False
TXN001459,ACC0102,2024-01-21,2532.92,CREDIT,England,False
TXN001460,ACC0102,2024-01-27,3082.83,CREDIT,Singapore,False
TXN001461,ACC0102,2024-06-03,80.87,DEBIT,Bangladesh,False
TXN001462,ACC0102,2024-03-10,4551.56,DEBIT,UAE,False
TXN001463,ACC0102,2024-12-14,1855.14,DEBIT,England,False
TXN001464,ACC0102,2024-05-12,2429.74,DEBIT,England,False
TXN001465,ACC0102,2023-12-09,4837.05,DEBIT,Singapore,False
TXN001466,ACC0102,2025-02-02,3766.28,CREDIT,Singapore,False
TXN001467,ACC0102,2024-10-10,1197.36,CREDIT,UAE,False
TXN001468,ACC0102,2025-06-27,844.74,CREDIT,Canada,False
TXN001469,ACC0102,2025-07-02,1329.33,DEBIT,Canada,False
TXN001470,ACC0103,2023-12-23,1999.74,CREDIT,India,False
TXN001471,ACC0103,2024-03-02,1175.97,CREDIT,India,False
TXN001472,ACC0103,2023-05-30,734.3,CREDIT,Canada,False
TXN001473,ACC0103,2023-06-26,4636.84,CREDIT,India,False
TXN001474,ACC0103,2024-07-29,1585.29,DEBIT,Canada,False
TXN001475,ACC0103,2024-03-01,3190.75,CREDIT,Bangladesh,False
TXN001476,ACC0103,2024-07-02,4293.19,CREDIT,England,False
TXN001477,ACC0103,2023-06-04,4013.56,CREDIT,UAE,False
TXN001478,ACC0103,2024-04-24,1961.86,DEBIT,UAE,False
TXN001479,ACC0103,2024-07-23,2947.73,DEBIT,Bangladesh,False
TXN001480,ACC0104,2024-08-04,3454.49,DEBIT,England,False
TXN001481,ACC0104,2024-03-24,62.78,DEBIT,Singapore,False
TXN001482,ACC0104,2022-11-19,69.69,DEBIT,Bangladesh,False
TXN001483,ACC0104,2022-12-26,3430.64,CREDIT,USA,False
TXN001484,ACC0104,2023-06-28,1266.96,DEBIT,Canada,False
TXN001485,ACC0104,2024-06-06,468.79,DEBIT,Bangladesh,False
TXN001486,ACC0104,2024-06-25,617.73,DEBIT,Canada,False
TXN001487,ACC0104,2024-05-22,658.24,DEBIT,Canada,False
TXN001488,ACC0104,2023-03-18,1274.15,CREDIT,UAE,False
TXN001489,ACC0104,2022-11-27,3197.51,CREDIT,Singapore,False
TXN001490,ACC0104,2023-11-22,3464.19,CREDIT,England,False
TXN001491,ACC0104,2023-02-23,3905.85,CREDIT,Singapore,False
TXN001492,ACC0104,2022-11-13,1920.17,CREDIT,Canada,False
TXN001493,ACC0104,2023-06-02,4778.47,CREDIT,USA,False
TXN001494,ACC0104,2023-12-06,356.3,DEBIT,Bangladesh,False
TXN001495,ACC0105,2023-02-19,3230.96,DEBIT,USA,False
TXN001496,ACC0105,2024-02-25,3845.85,DEBIT,Bangladesh,False
TXN001497,ACC0105,2024-06-09,540.19,CREDIT,UAE,False
TXN001498,ACC0105,2023-05-13,525.4,DEBIT,Canada,False
TXN001499,ACC0105,2024-03-28,3640.45,CREDIT,Canada,False
TXN001500,ACC0105,2024-01-12,752.78,DEBIT,Canada,False
TXN001501,ACC0105,2024-07-01,1958.51,DEBIT,UAE,False
TXN001502,ACC0105,2023-07-24,4524.04,DEBIT,Bangladesh,False
TXN001503,ACC0105,2024-01-05,2395.92,CREDIT,Singapore,False
TXN001504,ACC0105,2022-10-31,2705.24,DEBIT,India,False
TXN001505,ACC0105,2023-12-27,614.81,CREDIT,England,False
TXN001506,ACC0105,2024-07-19,1521.11,DEBIT,UAE,False
TXN001507,ACC0105,2024-06-13,462.43,CREDIT,Canada,False
TXN001508,ACC0105,2023-12-04,3804.66,CREDIT,UAE,False
TXN001509,ACC0105,2023-03-16,891.33,DEBIT,India,False
TXN001510,ACC0105,2024-06-27,963.11,CREDIT,Canada,False
TXN001511,ACC0105,2024-05-27,3447.32,CREDIT,Canada,False
TXN001512,ACC0106,2024-12-27,3679.27,DEBIT,Canada,False
TXN001513,ACC0106,2024-04-20,136.57,DEBIT,India,False
TXN001514,ACC0106,2024-11-07,324.33,CREDIT,India,False
TXN001515,ACC0106,2025-04-04,4825.12,CREDIT,Canada,False
TXN001516,ACC0106,2023-11-12,1703.03,CREDIT,Singapore,False
TXN001517,ACC0106,2023-11-18,2033.48,DEBIT,Singapore,False
TXN001518,ACC0106,2025-08-05,3339.91,CREDIT,UAE,False
TXN001519,ACC0106,2025-04-07,753.28,DEBIT,Canada,False
TXN001520,ACC0106,2023-11-12,3679.94,CREDIT,UAE,False
TXN001521,ACC0106,2023-10-25,2361.39,DEBIT,USA,False
TXN001522,ACC0106,2025-07-31,661.38,DEBIT,UAE,False
TXN001523,ACC0106,2023-11-26,4524.27,DEBIT,India,False
TXN001524,ACC0106,2025-06-22,861.74,DEBIT,Singapore,False
TXN001525,ACC0106,2024-01-22,579.76,DEBIT,Canada,False
TXN001526,ACC0106,2024-04-30,2136.8,CREDIT,England,False
TXN001527,ACC0106,2024-02-06,4879.51,DEBIT,England,False
TXN001528,ACC0106,2024-05-11,3823.5,DEBIT,England,False
TXN001529,ACC0106,2023-12-09,612.52,DEBIT,Singapore,False
TXN001530,ACC0106,2024-12-04,848.57,CREDIT,Bangladesh,False
TXN001531,ACC0106,2024-03-22,2198.92,DEBIT,USA,False
TXN001532,ACC0106,2024-01-16,3957.35,CREDIT,Singapore,False
TXN001533,ACC0106,2024-03-15,88.0,CREDIT,Canada,False
TXN001534,ACC0106,2023-10-12,46.05,DEBIT,UAE,False
TXN001535,ACC0106,2025-08-03,2972.72,CREDIT,India,False
TXN001536,ACC0106,2025-02-04,3464.87,DEBIT,USA,False
TXN001537,ACC0107,2024-08-02,2620.2,CREDIT,USA,False
TXN001538,ACC0107,2024-04-25,3056.58,DEBIT,Bangladesh,False
TXN001539,ACC0107,2024-05-01,3588.82,DEBIT,UAE,False
TXN001540,ACC0107,2024-09-02,1745.79,DEBIT,Bangladesh,False
TXN001541,ACC0107,2024-06-27,967.6,DEBIT,Bangladesh,False
TXN001542,ACC0107,2024-11-03,4315.03,DEBIT,India,False
TXN001543,ACC0107,2025-08-01,3300.04,CREDIT,Canada,False
TXN001544,ACC0107,2024-05-15,572.27,DEBIT,UAE,False
TXN001545,ACC0107,2025-02-26,2492.6,DEBIT,UAE,False
TXN001546,ACC0107,2023-12-13,279.6,CREDIT,England,False
TXN001547,ACC0107,2024-05-31,2179.01,CREDIT,Bangladesh,False
TXN001548,ACC0107,2025-02-05,226.15,DEBIT,Bangladesh,False
TXN001549,ACC0107,2024-04-27,798.65,DEBIT,India,False
TXN001550,ACC0107,2025-04-09,589.16,DEBIT,UAE,False
TXN001551,ACC0107,2025-01-27,2967.61,CREDIT,India,False
TXN001552,ACC0107,2024-05-20,3737.96,CREDIT,USA,False
TXN001553,ACC0107,2024-02-19,1637.4,DEBIT,USA,False
TXN001554,ACC0107,2024-12-25,4350.73,CREDIT,USA,False
TXN001555,ACC0107,2024-01-13,2360.24,CREDIT,Canada,False
TXN001556,ACC0107,2025-01-18,733.26,CREDIT,USA,False
TXN001557,ACC0107,2024-11-29,1873.69,CREDIT,UAE,False
TXN001558,ACC0107,2024-05-15,3163.79,CREDIT,USA,False
TXN001559,ACC0107,2024-10-07,644.79,DEBIT,England,False
TXN001560,ACC0107,2024-03-17,564.44,CREDIT,India,False
TXN001561,ACC0107,2024-12-31,864.29,CREDIT,USA,False
TXN001562,ACC0108,2025-06-20,792.37,DEBIT,Bangladesh,False
TXN001563,ACC0108,2025-04-29,4276.47,DEBIT,India,False
TXN001564,ACC0108,2025-03-28,2451.17,DEBIT,Bangladesh,False
