transaction_id,account_id,transaction_date,amount,transaction_type,merchant_country
TXN001243,ACC0088,2024-10-08,2849.63,DEBIT,UAE
TXN001244,ACC0089,2023-07-06,3966.59,DEBIT,India
TXN001245,ACC0089,2024-03-20,4099.38,DEBIT,Bangladesh
TXN001246,ACC0089,2024-05-26,1508.96,CREDIT,Canada
TXN001247,ACC0089,2022-10-04,4610.14,CREDIT,England
TXN001248,ACC0089,2023-10-26,2088.44,DEBIT,Singapore
TXN001249,ACC0089,2023-03-28,3740.92,DEBIT,UAE
TXN001250,ACC0089,2024-05-16,1918.61,CREDIT,Bangladesh
TXN001251,ACC0090,2023-06-11,2704.25,DEBIT,England
TXN001252,ACC0090,2023-12-16,3491.87,DEBIT,Canada
TXN001253,ACC0090,2024-06-08,3660.58,CREDIT,India
TXN001254,ACC0090,2024-03-20,27156.13,DEBIT,USA
TXN001255,ACC0090,2023-10-05,1456.02,CREDIT,USA
TXN001256,ACC0090,2022-12-02,1687.48,CREDIT,Bangladesh
TXN001257,ACC0091,2024-03-03,2001.96,DEBIT,India
TXN001258,ACC0091,2024-01-15,2178.11,DEBIT,Singapore
TXN001259,ACC0091,2023-01-05,2409.8,DEBIT,India
TXN001260,ACC0091,2023-09-28,3264.72,DEBIT,Bangladesh
TXN001261,ACC0091,2024-05-11,4985.42,DEBIT,USA
TXN001262,ACC0091,2022-11-01,1338.62,CREDIT,England
TXN001263,ACC0092,2023-10-16,571.52,CREDIT,India
TXN001264,ACC0092,2024-07-25,1748.06,CREDIT,England
TXN001265,ACC0092,2025-03-16,3280.5,CREDIT,USA
TXN001266,ACC0092,2024-07-09,3084.94,CREDIT,Bangladesh
TXN001267,ACC0092,2023-12-13,2207.91,DEBIT,USA
TXN001268,ACC0092,2024-08-02,788.4,DEBIT,Canada
TXN001269,ACC0092,2023-09-10,1222.81,DEBIT,Singapore
TXN001270,ACC0092,2024-05-06,78.53,DEBIT,England
TXN001271,ACC0092,2024-10-19,2361.24,CREDIT,USA
TXN001272,ACC0092,2025-01-17,1067.26,CREDIT,Bangladesh
TXN001273,ACC0092,2024-11-22,3118.98,DEBIT,UAE
TXN001274,ACC0092,2025-05-31,101.76,DEBIT,England
TXN001275,ACC0092,2024-01-07,309.95,DEBIT,Singapore
TXN001276,ACC0092,2025-04-09,1363.69,CREDIT,UAE
TXN001277,ACC0092,2023-07-25,342.32,CREDIT,UAE
TXN001278,ACC0092,2025-05-22,1807.49,DEBIT,Canada
TXN001279,ACC0092,2024-05-11,4338.38,CREDIT,USA
TXN001280,ACC0092,2024-08-09,2547.62,DEBIT,England
TXN001281,ACC0092,2024-11-24,4335.2,DEBIT,USA
TXN001282,ACC0092,2024-02-05,2508.25,CREDIT,Bangladesh
TXN001283,ACC0092,2023-08-08,208.36,CREDIT,England
TXN001284,ACC0092,2024-11-29,1973.07,DEBIT,Canada
TXN001285,ACC0092,2024-07-06,3424.71,CREDIT,UAE
TXN001286,ACC0093,2024-02-18,4980.01,CREDIT,Singapore
TXN001287,ACC0093,2023-08-24,3132.7,CREDIT,Singapore
TXN001288,ACC0093,2023-07-22,4721.24,CREDIT,USA
TXN001289,ACC0093,2023-11-24,1715.51,CREDIT,UAE
TXN001290,ACC0093,2023-11-09,448.1,CREDIT,Bangladesh
TXN001291,ACC0093,2025-05-16,3066.12,DEBIT,India
TXN001292,ACC0093,2024-02-23,2868.76,CREDIT,England
TXN001293,ACC0093,2025-03-02,1653.13,DEBIT,USA
TXN001294,ACC0093,2025-04-20,701.5,DEBIT,Singapore
TXN001295,ACC0093,2023-11-10,1551.9,DEBIT,India
TXN001296,ACC0093,2023-11-17,3284.6,DEBIT,England
TXN001297,ACC0093,2023-08-30,2791.13,DEBIT,USA
TXN001298,ACC0093,2024-05-12,4199.22,DEBIT,UAE
TXN001299,ACC0093,2023-07-22,3829.52,CREDIT,India
TXN001300,ACC0094,2024-11-13,3730.59,CREDIT,USA
TXN001301,ACC0094,2024-02-26,542.79,DEBIT,Canada
TXN001302,ACC0094,2025-05-05,3088.56,DEBIT,Bangladesh
TXN001303,ACC0094,2024-04-11,1162.25,DEBIT,England
TXN001304,ACC0094,2023-11-07,3443.83,CREDIT,USA
TXN001305,ACC0094,2025-01-13,4232.23,CREDIT,UAE
TXN001306,ACC0094,2025-06-13,1876.06,CREDIT,India
TXN001307,ACC0094,2024-12-15,696.19,DEBIT,USA
TXN001308,ACC0094,2023-09-20,2048.86,DEBIT,England
TXN001309,ACC0094,2024-10-13,1120.55,DEBIT,Singapore
TXN001310,ACC0094,2024-03-14,340.02,CREDIT,Singapore
TXN001311,ACC0094,2025-05-10,2454.82,CREDIT,Singapore
TXN001312,ACC0094,2024-11-28,4439.06,CREDIT,India
TXN001313,ACC0094,2023-09-29,3043.57,CREDIT,UAE
TXN001314,ACC0095,2022-12-31,3061.41,DEBIT,Bangladesh
TXN001315,ACC0095,2022-03-14,2263.53,DEBIT,USA
TXN001316,ACC0095,2023-05-08,2693.97,DEBIT,Bangladesh
TXN001317,ACC0095,2022-12-24,2585.47,DEBIT,USA
TXN001318,ACC0095,2022-09-17,2203.37,CREDIT,Singapore
TXN001319,ACC0095,2022-09-11,2312.12,CREDIT,England
TXN001320,ACC0095,2023-08-12,4595.97,DEBIT,India
TXN001321,ACC0095,2023-09-15,2263.97,DEBIT,USA
TXN001322,ACC0095,2023-07-15,4689.83,DEBIT,India
TXN001323,ACC0095,2023-01-20,1624.07,DEBIT,USA
TXN001324,ACC0095,2023-03-02,2955.67,DEBIT,India
TXN001325,ACC0095,2022-02-23,1257.91,DEBIT,UAE
TXN001326,ACC0095,2022-03-29,26041.4,CREDIT,UAE
TXN001327,ACC0095,2022-11-29,435.68,CREDIT,UAE
TXN001328,ACC0095,2023-04-30,3064.24,DEBIT,India
TXN001329,ACC0096,2022-12-26,229.09,DEBIT,England
TXN001330,ACC0096,2023-07-04,4357.81,DEBIT,USA
TXN001331,ACC0096,2022-04-29,902.55,DEBIT,India
TXN001332,ACC0096,2022-10-13,1554.5,CREDIT,England
TXN001333,ACC0096,2023-09-04,911.67,DEBIT,USA
TXN001334,ACC0096,2021-12-05,3116.58,CREDIT,Canada
TXN001335,ACC0096,2023-03-16,2493.16,CREDIT,Bangladesh
TXN001336,ACC0096,2021-12-07,3043.84,CREDIT,USA
TXN001337,ACC0096,2022-07-12,2948.42,CREDIT,India
TXN001338,ACC0096,2023-01-25,2214.96,DEBIT,USA
TXN001339,ACC0096,2023-06-15,1397.78,DEBIT,Canada
TXN001340,ACC0096,2022-06-09,749.8,CREDIT,Canada
TXN001341,ACC0096,2022-04-29,4270.61,CREDIT,England
TXN001342,ACC0096,2022-03-01,254.67,CREDIT,USA
TXN001343,ACC0096,2022-05-16,3363.73,DEBIT,India
TXN001344,ACC0096,2023-07-17,1807.34,DEBIT,Canada
TXN001345,ACC0096,2022-10-04,1620.88,CREDIT,Singapore
TXN001346,ACC0096,2022-02-09,3794.63,DEBIT,England
TXN001347,ACC0096,2023-03-29,681.38,CREDIT,England
TXN001348,ACC0096,2023-05-25,2074.65,DEBIT,UAE
TXN001349,ACC0096,2022-07-04,3064.15,DEBIT,Bangladesh
TXN001350,ACC0096,2023-09-07,2649.44,DEBIT,India
TXN001351,ACC0097,2023-12-11,2141.0,CREDIT,England
TXN001352,ACC0097,2024-08-11,2879.96,CREDIT,USA
TXN001353,ACC0097,2024-11-10,2817.55,CREDIT,India
TXN001354,ACC0097,2023-08-23,4419.48,DEBIT,UAE
TXN001355,ACC0097,2023-12-14,4896.5,DEBIT,Canada
TXN001356,ACC0097,2023-03-16,2329.78,DEBIT,UAE
TXN001357,ACC0097,2023-09-20,3999.83,CREDIT,India
TXN001358,ACC0097,2023-04-07,1675.62,DEBIT,Canada
TXN001359,ACC0097,2024-12-06,1013.92,CREDIT,England
TXN001360,ACC0097,2023-04-30,1545.79,CREDIT,Singapore
TXN001361,ACC0097,2023-02-26,578.05,CREDIT,England
TXN001362,ACC0097,2024-03-31,3624.74,DEBIT,Singapore
TXN001363,ACC0097,2023-08-18,978.14,CREDIT,UAE
TXN001364,ACC0097,2024-06-24,4581.65,DEBIT,UAE
TXN001365,ACC0097,2023-07-09,2412.66,CREDIT,Singapore
TXN001366,ACC0097,2024-08-22,4480.68,CREDIT,Singapore
TXN001367,ACC0097,2024-04-18,4639.67,DEBIT,Singapore
TXN001368,ACC0097,2024-08-06,1503.73,CREDIT,Bangladesh
TXN001369,ACC0097,2024-08-21,103.4,CREDIT,Singapore
TXN001370,ACC0097,2024-02-17,340.4,DEBIT,England
TXN001371,ACC0097,2023-03-23,1702.37,CREDIT,UAE
TXN001372,ACC0097,2024-08-20,4213.6,CREDIT,USA
TXN001373,ACC0097,2024-10-21,593.05,CREDIT,UAE
TXN001374,ACC0097,2024-01-08,3552.1,CREDIT,India
TXN001375,ACC0098,2024-09-07,4386.47,CREDIT,India
TXN001376,ACC0098,2024-02-21,1088.54,CREDIT,USA
TXN001377,ACC0098,2023-08-10,1877.34,DEBIT,Singapore
TXN001378,ACC0098,2023-11-10,4567.64,CREDIT,Bangladesh
TXN001379,ACC0098,2023-05-13,3997.14,DEBIT,USA
TXN001380,ACC0098,2024-03-31,4618.95,CREDIT,Singapore
TXN001381,ACC0098,2024-03-18,725.04,DEBIT,Singapore
TXN001382,ACC0099,2025-02-13,4963.67,DEBIT,UAE
TXN001383,ACC0099,2023-04-30,2302.25,DEBIT,Canada
TXN001384,ACC0099,2024-02-05,4662.36,DEBIT,England
TXN001385,ACC0099,2024-07-14,4447.04,DEBIT,Bangladesh
TXN001386,ACC0099,2025-01-26,3730.32,DEBIT,Bangladesh
TXN001387,ACC0099,2024-02-06,3197.87,DEBIT,England
TXN001388,ACC0099,2023-10-15,970.8,CREDIT,Bangladesh
TXN001389,ACC0099,2024-02-13,3866.21,DEBIT,England
TXN001390,ACC0099,2023-08-23,795.91,DEBIT,Canada
TXN001391,ACC0099,2024-12-20,2802.53,DEBIT,USA
TXN001392,ACC0099,2024-09-29,1758.09,CREDIT,England
TXN001393,ACC0099,2023-08-15,4716.96,CREDIT,Bangladesh
TXN001394,ACC0099,2023-11-29,864.66,CREDIT,Bangladesh
TXN001395,ACC0099,2024-03-04,2707.48,DEBIT,USA
TXN001396,ACC0099,2023-04-22,2358.97,DEBIT,Canada
TXN001397,ACC0099,2024-04-19,278.46,CREDIT,India
TXN001398,ACC0099,2023-09-23,3526.34,CREDIT,Bangladesh
TXN001399,ACC0099,2024-03-22,1569.08,DEBIT,UAE
TXN001400,ACC0099,2025-02-07,4048.41,DEBIT,Singapore
TXN001401,ACC0099,2024-07-12,2843.27,DEBIT,Singapore
TXN001402,ACC0099,2024-07-15,495.34,CREDIT,UAE
TXN001403,ACC0100,2025-02-13,2358.02,DEBIT,USA
TXN001404,ACC0100,2025-07-18,1297.68,CREDIT,India
TXN001405,ACC0100,2024-04-30,3501.08,CREDIT,Singapore
TXN001406,ACC0100,2024-09-22,2271.88,DEBIT,Canada
TXN001407,ACC0100,2025-02-23,573.31,CREDIT,India
TXN001408,ACC0100,2024-04-17,1418.46,CREDIT,Bangladesh
TXN001409,ACC0100,2025-06-05,645.7,DEBIT,India
TXN001410,ACC0100,2024-02-12,1636.09,DEBIT,Singapore
TXN001411,ACC0100,2024-08-30,2668.4,CREDIT,Bangladesh
TXN001412,ACC0100,2024-12-22,1200.49,DEBIT,Bangladesh
TXN001413,ACC0100,2024-04-05,4869.72,CREDIT,Canada
TXN001414,ACC0100,2024-10-08,1049.11,CREDIT,Singapore
TXN001415,ACC0100,2025-01-13,2840.38,CREDIT,Bangladesh
TXN001416,ACC0100,2024-06-23,873.7,DEBIT,UAE
TXN001417,ACC0100,2025-06-04,4185.37,DEBIT,Bangladesh
TXN001418,ACC0100,2025-06-27,2319.91,DEBIT,Singapore
TXN001419,ACC0100,2025-01-23,889.11,CREDIT,Canada
TXN001420,ACC0100,2025-06-29,552.64,CREDIT,England
TXN001421,ACC0100,2025-03-15,3228.5,DEBIT,Canada
TXN001422,ACC0100,2024-06-04,4087.0,DEBIT,Singapore
TXN001423,ACC0100,2024-03-24,3307.8,CREDIT,Bangladesh
TXN001424,ACC0100,2024-08-19,1956.01,CREDIT,USA
TXN001425,ACC0100,2024-05-23,3410.77,CREDIT,England
TXN001426,ACC0100,2025-05-31,3973.79,CREDIT,India
TXN001427,ACC0100,2024-10-12,4951.54,DEBIT,Bangladesh
TXN001428,ACC0101,2024-11-14,4239.71,CREDIT,Canada
TXN001429,ACC0101,2024-10-10,4506.37,DEBIT,Canada
TXN001430,ACC0101,2025-04-23,4105.56,CREDIT,Canada
TXN001431,ACC0101,2024-07-12,4329.74,DEBIT,India
TXN001432,ACC0101,2025-05-24,1977.4,CREDIT,UAE
TXN001433,ACC0101,2024-10-23,2036.1,CREDIT,Bangladesh
TXN001434,ACC0101,2024-05-01,3315.81,CREDIT,USA
TXN001435,ACC0101,2024-04-07,2781.55,CREDIT,Singapore
TXN001436,ACC0101,2024-11-28,779.79,DEBIT,USA
TXN001437,ACC0101,2023-10-09,368.01,DEBIT,USA
TXN001438,ACC0101,2025-02-07,3293.05,DEBIT,Canada
TXN001439,ACC0101,2024-02-15,3214.79,CREDIT,Singapore
TXN001440,ACC0101,2025-01-06,4468.98,CREDIT,Bangladesh
TXN001441,ACC0101,2024-03-30,2277.43,CREDIT,Bangladesh
TXN001442,ACC0101,2024-12-31,1929.73,DEBIT,USA
TXN001443,ACC0101,2024-12-05,3026.82,CREDIT,Singapore
TXN001444,ACC0101,2024-05-27,3563.53,CREDIT,India
TXN001445,ACC0101,2025-04-09,2886.0,DEBIT,Canada
TXN001446,ACC0101,2025-05-01,2421.51,CREDIT,Canada
TXN001447,ACC0101,2025-05-14,2412.85,DEBIT,USA
TXN001448,ACC0101,2025-03-20,4918.06,CREDIT,India
TXN001449,ACC0102,2023-12-03,2621.55,DEBIT,USA
TXN001450,ACC0102,2025-01-09,3157.01,DEBIT,UAE
TXN001451,ACC0102,2025-06-23,2700.59,CREDIT,Bangladesh
TXN001452,ACC0102,2023-11-07,4518.89,DEBIT,India
TXN001453,ACC0102,2024-12-21,2568.19,CREDIT,Bangladesh
TXN001454,ACC0102,2024-08-18,2110.87,CREDIT,England
TXN001455,ACC0102,2024-03-03,186.28,CREDIT,UAE
TXN001456,ACC0102,2025-04-13,1309.61,CREDIT,Bangladesh
TXN001457,ACC0102,2024-03-05,2868.57,CREDIT,Singapore
TXN001458,ACC0102,2025-06-14,146.22,CREDIT,Canada
TXN001459,ACC0102,2024-01-21,2532.92,CREDIT,England
TXN001460,ACC0102,2024-01-27,3082.83,CREDIT,Singapore
TXN001461,ACC0102,2024-06-03,80.87,DEBIT,Bangladesh
TXN001462,ACC0102,2024-03-10,4551.56,DEBIT,UAE
TXN001463,ACC0102,2024-12-14,1855.14,DEBIT,England
TXN001464,ACC0102,2024-05-12,2429.74,DEBIT,England
TXN001465,ACC0102,2023-12-09,4837.05,DEBIT,Singapore
TXN001466,ACC0102,2025-02-02,3766.28,CREDIT,Singapore
TXN001467,ACC0102,2024-10-10,1197.36,CREDIT,UAE
TXN001468,ACC0102,2025-06-27,844.74,CREDIT,Canada
TXN001469,ACC0102,2025-07-02,1329.33,DEBIT,Canada
TXN001470,ACC0103,2023-12-23,1999.74,CREDIT,India
TXN001471,ACC0103,2024-03-02,1175.97,CREDIT,India
TXN001472,ACC0103,2023-05-30,734.3,CREDIT,Canada
TXN001473,ACC0103,2023-06-26,4636.84,CREDIT,India
TXN001474,ACC0103,2024-07-29,1585.29,DEBIT,Canada
TXN001475,ACC0103,2024-03-01,3190.75,CREDIT,Bangladesh
TXN001476,ACC0103,2024-07-02,4293.19,CREDIT,England
TXN001477,ACC0103,2023-06-04,4013.56,CREDIT,UAE
TXN001478,ACC0103,2024-04-24,1961.86,DEBIT,UAE
TXN001479,ACC0103,2024-07-23,2947.73,DEBIT,Bangladesh
TXN001480,ACC0104,2024-08-04,3454.49,DEBIT,England
TXN001481,ACC0104,2024-03-24,62.78,DEBIT,Singapore
TXN001482,ACC0104,2022-11-19,69.69,DEBIT,Bangladesh
TXN001483,ACC0104,2022-12-26,3430.64,CREDIT,USA
TXN001484,ACC0104,2023-06-28,1266.96,DEBIT,Canada
TXN001485,ACC0104,2024-06-06,468.79,DEBIT,Bangladesh
TXN001486,ACC0104,2024-06-25,617.73,DEBIT,Canada
TXN001487,ACC0104,2024-05-22,658.24,DEBIT,Canada
TXN001488,ACC0104,2023-03-18,1274.15,CREDIT,UAE
TXN001489,ACC0104,2022-11-27,3197.51,CREDIT,Singapore
TXN001490,ACC0104,2023-11-22,3464.19,CREDIT,England
TXN001491,ACC0104,2023-02-23,3905.85,CREDIT,Singapore
TXN001492,ACC0104,2022-11-13,1920.17,CREDIT,Canada
TXN001493,ACC0104,2023-06-02,4778.47,CREDIT,USA
TXN001494,ACC0104,2023-12-06,356.3,DEBIT,Bangladesh
TXN001495,ACC0105,2023-02-19,3230.96,DEBIT,USA
TXN001496,ACC0105,2024-02-25,3845.85,DEBIT,Bangladesh
TXN001497,ACC0105,2024-06-09,540.19,CREDIT,UAE
TXN001498,ACC0105,2023-05-13,525.4,DEBIT,Canada
TXN001499,ACC0105,2024-03-28,3640.45,CREDIT,Canada
TXN001500,ACC0105,2024-01-12,752.78,DEBIT,Canada
TXN001501,ACC0105,2024-07-01,1958.51,DEBIT,UAE
TXN001502,ACC0105,2023-07-24,4524.04,DEBIT,Bangladesh
TXN001503,ACC0105,2024-01-05,2395.92,CREDIT,Singapore
TXN001504,ACC0105,2022-10-31,2705.24,DEBIT,India
TXN001505,ACC0105,2023-12-27,614.81,CREDIT,England
TXN001506,ACC0105,2024-07-19,1521.11,DEBIT,UAE
TXN001507,ACC0105,2024-06-13,462.43,CREDIT,Canada
TXN001508,ACC0105,2023-12-04,3804.66,CREDIT,UAE
TXN001509,ACC0105,2023-03-16,891.33,DEBIT,India
TXN001510,ACC0105,2024-06-27,963.11,CREDIT,Canada
TXN001511,ACC0105,2024-05-27,3447.32,CREDIT,Canada
TXN001512,ACC0106,2024-12-27,3679.27,DEBIT,Canada
TXN001513,ACC0106,2024-04-20,136.57,DEBIT,India
TXN001514,ACC0106,2024-11-07,324.33,CREDIT,India
TXN001515,ACC0106,2025-04-04,4825.12,CREDIT,Canada
TXN001516,ACC0106,2023-11-12,1703.03,CREDIT,Singapore
TXN001517,ACC0106,2023-11-18,2033.48,DEBIT,Singapore
TXN001518,ACC0106,2025-08-05,3339.91,CREDIT,UAE
TXN001519,ACC0106,2025-04-07,753.28,DEBIT,Canada
TXN001520,ACC0106,2023-11-12,3679.94,CREDIT,UAE
TXN001521,ACC0106,2023-10-25,2361.39,DEBIT,USA
TXN001522,ACC0106,2025-07-31,661.38,DEBIT,UAE
TXN001523,ACC0106,2023-11-26,4524.27,DEBIT,India
TXN001524,ACC0106,2025-06-22,861.74,DEBIT,Singapore
TXN001525,ACC0106,2024-01-22,579.76,DEBIT,Canada
TXN001526,ACC0106,2024-04-30,2136.8,CREDIT,England
TXN001527,ACC0106,2024-02-06,4879.51,DEBIT,England
TXN001528,ACC0106,2024-05-11,3823.5,DEBIT,England
TXN001529,ACC0106,2023-12-09,612.52,DEBIT,Singapore
TXN001530,ACC0106,2024-12-04,848.57,CREDIT,Bangladesh
TXN001531,ACC0106,2024-03-22,2198.92,DEBIT,USA
TXN001532,ACC0106,2024-01-16,3957.35,CREDIT,Singapore
TXN001533,ACC0106,2024-03-15,88.0,CREDIT,Canada
TXN001534,ACC0106,2023-10-12,46.05,DEBIT,UAE
TXN001535,ACC0106,2025-08-03,2972.72,CREDIT,India
TXN001536,ACC0106,2025-02-04,3464.87,DEBIT,USA
TXN001537,ACC0107,2024-08-02,2620.2,CREDIT,USA
TXN001538,ACC0107,2024-04-25,3056.58,DEBIT,Bangladesh
TXN001539,ACC0107,2024-05-01,3588.82,DEBIT,UAE
TXN001540,ACC0107,2024-09-02,1745.79,DEBIT,Bangladesh
TXN001541,ACC0107,2024-06-27,967.6,DEBIT,Bangladesh
TXN001542,ACC0107,2024-11-03,4315.03,DEBIT,India
TXN001543,ACC0107,2025-08-01,3300.04,CREDIT,Canada
TXN001544,ACC0107,2024-05-15,572.27,DEBIT,UAE
TXN001545,ACC0107,2025-02-26,2492.6,DEBIT,UAE
TXN001546,ACC0107,2023-12-13,279.6,CREDIT,England
TXN001547,ACC0107,2024-05-31,2179.01,CREDIT,Bangladesh
TXN001548,ACC0107,2025-02-05,226.15,DEBIT,Bangladesh
TXN001549,ACC0107,2024-04-27,798.65,DEBIT,India
TXN001550,ACC0107,2025-04-09,589.16,DEBIT,UAE
TXN001551,ACC0107,2025-01-27,2967.61,CREDIT,India
TXN001552,ACC0107,2024-05-20,3737.96,CREDIT,USA
TXN001553,ACC0107,2024-02-19,1637.4,DEBIT,USA
TXN001554,ACC0107,2024-12-25,4350.73,CREDIT,USA
TXN001555,ACC0107,2024-01-13,2360.24,CREDIT,Canada
TXN001556,ACC0107,2025-01-18,733.26,CREDIT,USA
TXN001557,ACC0107,2024-11-29,1873.69,CREDIT,UAE
TXN001558,ACC0107,2024-05-15,3163.79,CREDIT,USA
TXN001559,ACC0107,2024-10-07,644.79,DEBIT,England
TXN001560,ACC0107,2024-03-17,564.44,CREDIT,India
TXN001561,ACC0107,2024-12-31,864.29,CREDIT,USA
TXN001562,ACC0108,2025-06-20,792.37,DEBIT,Bangladesh
TXN001563,ACC0108,2025-04-29,4276.47,DEBIT,India
TXN001564,ACC0108,2025-03-28,2451.17,DEBIT,Bangladesh
TXN001565,ACC0108,2025-02-06,4186.58,CREDIT,Canada
TXN001566,ACC0108,2024-12-22,3683.53,DEBIT,USA
TXN001567,ACC0108,2024-09-10,2176.9,DEBIT,Bangladesh
TXN001568,ACC0108,2024-03-11,4569.64,DEBIT,India
TXN001569,ACC0108,2023-11-25,209.89,CREDIT,UAE
TXN001570,ACC0108,2025-03-10,177.77,CREDIT,India
TXN001571,ACC0108,2024-01-19,2267.68,DEBIT,Canada
TXN001572,ACC0108,2025-05-04,3767.86,CREDIT,USA
TXN001573,ACC0108,2024-02-23,1798.44,DEBIT,UAE
TXN001574,ACC0108,2024-01-11,89.49,CREDIT,USA
TXN001575,ACC0108,2025-01-23,4291.03,DEBIT,India
TXN001576,ACC0109,2022-07-13,4372.25,CREDIT,USA
TXN001577,ACC0109,2023-03-08,3137.79,DEBIT,Singapore
TXN001578,ACC0109,2023-11-26,362.79,CREDIT,Bangladesh
TXN001579,ACC0109,2022-03-27,1489.98,CREDIT,UAE
TXN001580,ACC0109,2023-11-11,2716.75,DEBIT,Singapore
TXN001581,ACC0109,2022-05-15,3106.07,CREDIT,UAE
TXN001582,ACC0109,2022-04-19,2578.54,CREDIT,Canada
TXN001583,ACC0109,2022-06-15,1920.95,CREDIT,Bangladesh
TXN001584,ACC0109,2022-04-04,1834.2,DEBIT,UAE
TXN001585,ACC0109,2023-09-17,3527.32,DEBIT,USA
TXN001586,ACC0109,2023-01-30,1200.78,DEBIT,UAE
TXN001587,ACC0109,2023-06-26,3689.53,DEBIT,Singapore
TXN001588,ACC0109,2022-10-10,1609.11,CREDIT,Bangladesh
TXN001589,ACC0109,2024-01-19,2120.42,DEBIT,Canada
TXN001590,ACC0109,2023-03-10,1732.68,CREDIT,Bangladesh
TXN001591,ACC0109,2023-08-15,4149.5,CREDIT,UAE
TXN001592,ACC0109,2023-08-20,3394.76,CREDIT,India
TXN001593,ACC0109,2023-11-19,1847.05,DEBIT,USA
TXN001594,ACC0109,2023-06-05,445.67,CREDIT,USA
TXN001595,ACC0110,2022-06-05,555.73,CREDIT,Canada
TXN001596,ACC0110,2022-08-17,2486.68,DEBIT,Bangladesh
TXN001597,ACC0110,2023-12-21,123.22,CREDIT,UAE
TXN001598,ACC0110,2023-09-24,4659.29,CREDIT,England
TXN001599,ACC0110,2023-05-23,2224.86,DEBIT,England
TXN001600,ACC0110,2022-09-28,324.12,DEBIT,Singapore
TXN001601,ACC0110,2023-09-02,3226.91,CREDIT,Bangladesh
TXN001602,ACC0110,2023-03-05,3282.24,CREDIT,India
TXN001603,ACC0110,2023-11-16,3332.62,CREDIT,India
TXN001604,ACC0110,2023-01-24,2840.59,CREDIT,USA
TXN001605,ACC0110,2022-12-10,1141.64,CREDIT,England
TXN001606,ACC0110,2022-05-06,750.21,CREDIT,India
TXN001607,ACC0110,2022-09-05,3096.96,DEBIT,UAE
TXN001608,ACC0110,2023-09-18,1433.38,DEBIT,Singapore
TXN001609,ACC0111,2024-01-02,1197.15,DEBIT,England
TXN001610,ACC0111,2025-02-28,641.1,CREDIT,England
TXN001611,ACC0111,2024-01-25,1033.73,DEBIT,UAE
TXN001612,ACC0111,2024-06-09,4890.33,DEBIT,England
TXN001613,ACC0111,2024-10-22,2703.93,DEBIT,Bangladesh
TXN001614,ACC0111,2024-05-24,616.24,DEBIT,India
TXN001615,ACC0111,2024-12-13,3844.91,CREDIT,England
TXN001616,ACC0111,2023-12-27,31.43,CREDIT,UAE
TXN001617,ACC0111,2024-05-18,2374.81,CREDIT,Singapore
TXN001618,ACC0112,2025-06-21,743.95,CREDIT,England
TXN001619,ACC0112,2023-12-02,3660.89,DEBIT,USA
TXN001620,ACC0112,2025-07-03,2759.29,CREDIT,Canada
TXN001621,ACC0112,2024-09-23,3091.43,DEBIT,India
TXN001622,ACC0112,2024-08-08,471.48,DEBIT,Bangladesh
TXN001623,ACC0112,2025-05-26,983.8,DEBIT,Singapore
TXN001624,ACC0112,2024-05-19,986.62,DEBIT,Bangladesh
TXN001625,ACC0112,2024-11-07,3388.55,DEBIT,Bangladesh
TXN001626,ACC0112,2024-09-15,980.31,CREDIT,Bangladesh
TXN001627,ACC0112,2025-04-19,2562.66,DEBIT,UAE
TXN001628,ACC0112,2024-08-12,1993.81,CREDIT,England
TXN001629,ACC0112,2024-09-07,1870.43,CREDIT,England
TXN001630,ACC0112,2024-08-02,1547.35,CREDIT,Singapore
TXN001631,ACC0112,2025-03-05,447.12,CREDIT,UAE
TXN001632,ACC0112,2024-10-07,4020.39,CREDIT,USA
TXN001633,ACC0112,2024-10-16,3645.74,CREDIT,USA
TXN001634,ACC0112,2025-04-01,2993.7,DEBIT,USA
TXN001635,ACC0112,2024-06-14,2378.32,CREDIT,Canada
TXN001636,ACC0112,2025-04-04,3783.01,DEBIT,Canada
TXN001637,ACC0112,2024-10-01,3197.64,CREDIT,India
TXN001638,ACC0112,2024-02-04,2783.51,DEBIT,
TXN001639,ACC0112,2024-02-15,4163.1,CREDIT,Bangladesh
TXN001640,ACC0112,2024-12-23,220.74,CREDIT,Singapore
TXN001641,ACC0113,2022-10-17,2475.56,CREDIT,USA
TXN001642,ACC0113,2022-01-06,3958.19,DEBIT,England
TXN001643,ACC0113,2022-10-13,4780.57,CREDIT,Canada
TXN001644,ACC0113,2023-10-10,3332.91,CREDIT,India
TXN001645,ACC0113,2022-06-11,2464.51,DEBIT,Canada
TXN001646,ACC0113,2022-04-11,3825.94,CREDIT,Canada
TXN001647,ACC0113,2023-08-15,3730.37,CREDIT,Bangladesh
TXN001648,ACC0113,2023-03-01,4343.05,CREDIT,UAE
TXN001649,ACC0113,2022-04-11,1872.28,DEBIT,Singapore
TXN001650,ACC0113,2022-09-01,822.61,DEBIT,USA
TXN001651,ACC0113,2022-11-02,2310.61,DEBIT,England
TXN001652,ACC0113,2022-05-26,273.91,CREDIT,India
TXN001653,ACC0113,2023-09-22,4561.4,CREDIT,Canada
TXN001654,ACC0113,2022-10-02,1465.4,DEBIT,Bangladesh
TXN001655,ACC0113,2022-06-26,3834.55,DEBIT,Singapore
TXN001656,ACC0113,2022-03-16,2997.82,DEBIT,Bangladesh
